"","point_latitude","point_longitude","value","start_time","id"
"24061",50.8825,4.7304,6.26041666666667,"2020-01-18 19:00:00","24061"
"24062",50.8834,4.6989,5.65708333333333,"2020-01-18 19:00:00","24062"
"24063",50.8859,4.6934,6.4188,"2020-01-18 19:00:00","24063"
"24064",50.8861,4.6979,5.4148,"2020-01-18 19:00:00","24064"
"24065",50.8876,4.7501,6.82208333333333,"2020-01-18 19:00:00","24065"
"24066",50.8891,4.7445,6.14291666666667,"2020-01-18 19:00:00","24066"
"24067",50.8894,4.7231,5.9612,"2020-01-18 19:00:00","24067"
"24068",50.8895,4.7306,4.8184,"2020-01-18 19:00:00","24068"
"24069",50.89,4.7214,4.13666666666667,"2020-01-18 19:00:00","24069"
"24070",50.8903,4.7234,6.22458333333333,"2020-01-18 19:00:00","24070"
"24071",50.8908,4.726,5.8825,"2020-01-18 19:00:00","24071"
"24072",50.8914,4.6965,6.26263157894737,"2020-01-18 19:00:00","24072"
"24073",50.8917,4.7253,5.70333333333333,"2020-01-18 19:00:00","24073"
"24074",50.8922,4.696,4.7108,"2020-01-18 19:00:00","24074"
"24075",50.8923,4.6923,4.38310344827586,"2020-01-18 19:00:00","24075"
"24076",50.8948,4.7019,5.72416666666667,"2020-01-18 19:00:00","24076"
"24077",50.8994,4.7193,8.4275,"2020-01-18 19:00:00","24077"
"24078",50.9003,4.6477,8.5768,"2020-01-18 19:00:00","24078"
"24079",50.9009,4.6957,5.984,"2020-01-18 19:00:00","24079"
"24080",50.901,4.6726,7.444,"2020-01-18 19:00:00","24080"
"24081",50.9044,4.6942,8.03291666666667,"2020-01-18 19:00:00","24081"
"24082",50.9062,4.7002,7.9068,"2020-01-18 19:00:00","24082"
"24083",50.9087,4.6622,6.192,"2020-01-18 19:00:00","24083"
"24084",50.9186,4.6873,7.99083333333333,"2020-01-18 19:00:00","24084"
"24085",50.9477,4.8329,5.7604,"2020-01-18 19:00:00","24085"
"24086",50.8507,4.5982,10.8912,"2020-01-18 20:00:00","24086"
"24087",50.855,4.696,4.60166666666667,"2020-01-18 20:00:00","24087"
"24088",50.8562,4.6857,2.835,"2020-01-18 20:00:00","24088"
"24089",50.8568,4.6856,5.2308,"2020-01-18 20:00:00","24089"
"24090",50.8577,4.6984,7.1296,"2020-01-18 20:00:00","24090"
"24091",50.858,4.693,7.01833333333333,"2020-01-18 20:00:00","24091"
"24092",50.8607,4.6985,5.82,"2020-01-18 20:00:00","24092"
"24093",50.8616,4.7115,4.95625,"2020-01-18 20:00:00","24093"
"24094",50.8617,4.7134,5.39958333333333,"2020-01-18 20:00:00","24094"
"24095",50.8642,4.6799,4.59625,"2020-01-18 20:00:00","24095"
"24096",50.8668,4.7105,13.0195652173913,"2020-01-18 20:00:00","24096"
"24097",50.8676,4.7227,6.7725,"2020-01-18 20:00:00","24097"
"24098",50.8677,4.7002,6.26625,"2020-01-18 20:00:00","24098"
"24099",50.869,4.6961,6.53047619047619,"2020-01-18 20:00:00","24099"
"24100",50.8693,4.7019,5.34826086956522,"2020-01-18 20:00:00","24100"
"24101",50.8706,4.6052,9.37708333333333,"2020-01-18 20:00:00","24101"
"24102",50.8718,4.7148,8.33375,"2020-01-18 20:00:00","24102"
"24103",50.8719,4.7131,9.51791666666667,"2020-01-18 20:00:00","24103"
"24104",50.8724,4.7167,6.97291666666667,"2020-01-18 20:00:00","24104"
"24105",50.8727,4.7118,7.74791666666667,"2020-01-18 20:00:00","24105"
"24106",50.8727,4.7315,8.80833333333333,"2020-01-18 20:00:00","24106"
"24107",50.873,4.7112,9.3425,"2020-01-18 20:00:00","24107"
"24108",50.8732,4.6982,7.13625,"2020-01-18 20:00:00","24108"
"24109",50.8756,4.7145,6.52791666666667,"2020-01-18 20:00:00","24109"
"24110",50.8758,4.721,5.84041666666667,"2020-01-18 20:00:00","24110"
"24111",50.8758,4.7367,7.07291666666667,"2020-01-18 20:00:00","24111"
"24112",50.8763,4.6908,11.0616666666667,"2020-01-18 20:00:00","24112"
"24113",50.8765,4.7386,7.29375,"2020-01-18 20:00:00","24113"
"24114",50.8775,4.741,5.904,"2020-01-18 20:00:00","24114"
"24115",50.8785,4.6853,9.47333333333333,"2020-01-18 20:00:00","24115"
"24116",50.8806,4.6978,5.89791666666667,"2020-01-18 20:00:00","24116"
"24117",50.8821,4.719,5.63246575342466,"2020-01-18 20:00:00","24117"
"24118",50.8825,4.7304,9.71833333333333,"2020-01-18 20:00:00","24118"
"24119",50.8834,4.6989,5.8,"2020-01-18 20:00:00","24119"
"24120",50.8859,4.6934,6.86541666666667,"2020-01-18 20:00:00","24120"
"24121",50.8861,4.6979,5.44791666666667,"2020-01-18 20:00:00","24121"
"24122",50.8876,4.7501,9.25666666666667,"2020-01-18 20:00:00","24122"
"24123",50.8891,4.7445,5.88208333333333,"2020-01-18 20:00:00","24123"
"24124",50.8894,4.7231,7.11041666666667,"2020-01-18 20:00:00","24124"
"24125",50.8895,4.7306,5.07833333333333,"2020-01-18 20:00:00","24125"
"24126",50.89,4.7214,5.06,"2020-01-18 20:00:00","24126"
"24127",50.8903,4.7234,6.32458333333333,"2020-01-18 20:00:00","24127"
"24128",50.8908,4.726,6.726,"2020-01-18 20:00:00","24128"
"24129",50.8917,4.7253,7.04875,"2020-01-18 20:00:00","24129"
"24130",50.8922,4.696,5.2175,"2020-01-18 20:00:00","24130"
"24131",50.8923,4.6923,5.09965517241379,"2020-01-18 20:00:00","24131"
"24132",50.8948,4.7019,7.808,"2020-01-18 20:00:00","24132"
"24133",50.8994,4.7193,16.832,"2020-01-18 20:00:00","24133"
"24134",50.9003,4.6477,8.77291666666667,"2020-01-18 20:00:00","24134"
"24135",50.9009,4.6957,6.36208333333333,"2020-01-18 20:00:00","24135"
"24136",50.901,4.6726,8.56666666666667,"2020-01-18 20:00:00","24136"
"24137",50.9044,4.6942,7.79208333333333,"2020-01-18 20:00:00","24137"
"24138",50.9062,4.7002,8.7325,"2020-01-18 20:00:00","24138"
"24139",50.9087,4.6622,4.86791666666667,"2020-01-18 20:00:00","24139"
"24140",50.9186,4.6873,11.2095833333333,"2020-01-18 20:00:00","24140"
"24141",50.9477,4.8329,5.2,"2020-01-18 20:00:00","24141"
"24142",50.8507,4.5982,9.78083333333333,"2020-01-18 21:00:00","24142"
"24143",50.855,4.696,5.4908,"2020-01-18 21:00:00","24143"
"24144",50.8562,4.6857,4.2836,"2020-01-18 21:00:00","24144"
"24145",50.8568,4.6856,6.68041666666667,"2020-01-18 21:00:00","24145"
"24146",50.8577,4.6984,7.75125,"2020-01-18 21:00:00","24146"
"24147",50.858,4.693,9.69869565217391,"2020-01-18 21:00:00","24147"
"24148",50.8607,4.6985,6.1516,"2020-01-18 21:00:00","24148"
"24149",50.8616,4.7115,5.1116,"2020-01-18 21:00:00","24149"
"24150",50.8617,4.7134,5.6444,"2020-01-18 21:00:00","24150"
"24151",50.8642,4.6799,6.7444,"2020-01-18 21:00:00","24151"
"24152",50.8668,4.7105,11.884,"2020-01-18 21:00:00","24152"
"24153",50.8676,4.7227,7.4944,"2020-01-18 21:00:00","24153"
"24154",50.8677,4.7002,5.6456,"2020-01-18 21:00:00","24154"
"24155",50.869,4.6961,7.43181818181818,"2020-01-18 21:00:00","24155"
"24156",50.8693,4.7019,5.8012,"2020-01-18 21:00:00","24156"
"24157",50.8706,4.6052,11.0292,"2020-01-18 21:00:00","24157"
"24158",50.8718,4.7148,8.4304,"2020-01-18 21:00:00","24158"
"24159",50.8719,4.7131,10.1795833333333,"2020-01-18 21:00:00","24159"
"24160",50.8724,4.7167,7.6672,"2020-01-18 21:00:00","24160"
"24161",50.8727,4.7118,8.7816,"2020-01-18 21:00:00","24161"
"24162",50.8727,4.7315,6.69708333333333,"2020-01-18 21:00:00","24162"
"24163",50.873,4.7112,10.5416,"2020-01-18 21:00:00","24163"
"24164",50.8732,4.6982,8.78666666666667,"2020-01-18 21:00:00","24164"
"24165",50.8756,4.7145,6.29583333333333,"2020-01-18 21:00:00","24165"
"24166",50.8758,4.721,6.02625,"2020-01-18 21:00:00","24166"
"24167",50.8758,4.7367,13.36875,"2020-01-18 21:00:00","24167"
"24168",50.8763,4.6908,10.0121739130435,"2020-01-18 21:00:00","24168"
"24169",50.8765,4.7386,9.038,"2020-01-18 21:00:00","24169"
"24170",50.8775,4.741,7.65625,"2020-01-18 21:00:00","24170"
"24171",50.8785,4.6853,8.324,"2020-01-18 21:00:00","24171"
"24172",50.8806,4.6978,5.1164,"2020-01-18 21:00:00","24172"
"24173",50.8821,4.719,5.55378378378378,"2020-01-18 21:00:00","24173"
"24174",50.8825,4.7304,9.1468,"2020-01-18 21:00:00","24174"
"24175",50.8834,4.6989,5.9196,"2020-01-18 21:00:00","24175"
"24176",50.8859,4.6934,6.9308,"2020-01-18 21:00:00","24176"
"24177",50.8861,4.6979,5.8308,"2020-01-18 21:00:00","24177"
"24178",50.8876,4.7501,10.1408,"2020-01-18 21:00:00","24178"
"24179",50.8891,4.7445,6.1488,"2020-01-18 21:00:00","24179"
"24180",50.8894,4.7231,8.8668,"2020-01-18 21:00:00","24180"
"24181",50.8895,4.7306,5.64,"2020-01-18 21:00:00","24181"
"24182",50.89,4.7214,4.98666666666667,"2020-01-18 21:00:00","24182"
"24183",50.8903,4.7234,6.674,"2020-01-18 21:00:00","24183"
"24184",50.8908,4.726,7.35125,"2020-01-18 21:00:00","24184"
"24185",50.8917,4.7253,7.6432,"2020-01-18 21:00:00","24185"
"24186",50.8922,4.696,4.9172,"2020-01-18 21:00:00","24186"
"24187",50.8923,4.6923,5.12766666666667,"2020-01-18 21:00:00","24187"
"24188",50.8948,4.7019,7.12166666666667,"2020-01-18 21:00:00","24188"
"24189",50.8994,4.7193,12.3816666666667,"2020-01-18 21:00:00","24189"
"24190",50.9003,4.6477,9.23583333333333,"2020-01-18 21:00:00","24190"
"24191",50.9009,4.6957,7.152,"2020-01-18 21:00:00","24191"
"24192",50.901,4.6726,9.00791666666667,"2020-01-18 21:00:00","24192"
"24193",50.9044,4.6942,8.214,"2020-01-18 21:00:00","24193"
"24194",50.9062,4.7002,6.4184,"2020-01-18 21:00:00","24194"
"24195",50.9087,4.6622,6.554,"2020-01-18 21:00:00","24195"
"24196",50.9186,4.6873,9.9064,"2020-01-18 21:00:00","24196"
"24197",50.9477,4.8329,8.9296,"2020-01-18 21:00:00","24197"
"24198",50.8507,4.5982,10.474,"2020-01-18 22:00:00","24198"
"24199",50.855,4.696,6.58521739130435,"2020-01-18 22:00:00","24199"
"24200",50.8562,4.6857,4.97875,"2020-01-18 22:00:00","24200"
"24201",50.8568,4.6856,8.3484,"2020-01-18 22:00:00","24201"
"24202",50.8577,4.6984,9.0832,"2020-01-18 22:00:00","24202"
"24203",50.858,4.693,10.7929166666667,"2020-01-18 22:00:00","24203"
"24204",50.8607,4.6985,6.31708333333333,"2020-01-18 22:00:00","24204"
"24205",50.8616,4.7115,6.34833333333333,"2020-01-18 22:00:00","24205"
"24206",50.8617,4.7134,6.61666666666667,"2020-01-18 22:00:00","24206"
"24207",50.8642,4.6799,8.98041666666667,"2020-01-18 22:00:00","24207"
"24208",50.8668,4.7105,9.78583333333333,"2020-01-18 22:00:00","24208"
"24209",50.8676,4.7227,7.98375,"2020-01-18 22:00:00","24209"
"24210",50.8677,4.7002,6.07666666666667,"2020-01-18 22:00:00","24210"
"24211",50.869,4.6961,7.77809523809524,"2020-01-18 22:00:00","24211"
"24212",50.8693,4.7019,6.57666666666667,"2020-01-18 22:00:00","24212"
"24213",50.8706,4.6052,9.34208333333333,"2020-01-18 22:00:00","24213"
"24214",50.8718,4.7148,9.26391304347826,"2020-01-18 22:00:00","24214"
"24215",50.8719,4.7131,11.4616666666667,"2020-01-18 22:00:00","24215"
"24216",50.8724,4.7167,8.63,"2020-01-18 22:00:00","24216"
"24217",50.8727,4.7118,9.7875,"2020-01-18 22:00:00","24217"
"24218",50.8727,4.7315,7.16565217391304,"2020-01-18 22:00:00","24218"
"24219",50.873,4.7112,11.54125,"2020-01-18 22:00:00","24219"
"24220",50.8732,4.6982,9.61125,"2020-01-18 22:00:00","24220"
"24221",50.8756,4.7145,6.98458333333333,"2020-01-18 22:00:00","24221"
"24222",50.8758,4.721,6.89458333333333,"2020-01-18 22:00:00","24222"
"24223",50.8758,4.7367,9.2492,"2020-01-18 22:00:00","24223"
"24224",50.8763,4.6908,10.7691666666667,"2020-01-18 22:00:00","24224"
"24225",50.8765,4.7386,9.13791666666667,"2020-01-18 22:00:00","24225"
"24226",50.8775,4.741,6.77791666666667,"2020-01-18 22:00:00","24226"
"24227",50.8785,4.6853,8.80958333333333,"2020-01-18 22:00:00","24227"
"24228",50.8806,4.6978,5.93083333333333,"2020-01-18 22:00:00","24228"
"24229",50.8821,4.719,6.18430555555556,"2020-01-18 22:00:00","24229"
"24230",50.8825,4.7304,7.15958333333333,"2020-01-18 22:00:00","24230"
"24231",50.8834,4.6989,6.80166666666667,"2020-01-18 22:00:00","24231"
"24232",50.8859,4.6934,7.76166666666667,"2020-01-18 22:00:00","24232"
"24233",50.8861,4.6979,6.85565217391304,"2020-01-18 22:00:00","24233"
"24234",50.8876,4.7501,12.66375,"2020-01-18 22:00:00","24234"
"24235",50.8891,4.7445,6.59708333333333,"2020-01-18 22:00:00","24235"
"24236",50.8894,4.7231,10.5125,"2020-01-18 22:00:00","24236"
"24237",50.8895,4.7306,6.45625,"2020-01-18 22:00:00","24237"
"24238",50.89,4.7214,5.22,"2020-01-18 22:00:00","24238"
"24239",50.8903,4.7234,8.075,"2020-01-18 22:00:00","24239"
"24240",50.8908,4.726,8.096,"2020-01-18 22:00:00","24240"
"24241",50.8917,4.7253,8.93375,"2020-01-18 22:00:00","24241"
"24242",50.8922,4.696,5.33291666666667,"2020-01-18 22:00:00","24242"
"24243",50.8923,4.6923,5.80275862068966,"2020-01-18 22:00:00","24243"
"24244",50.8948,4.7019,7.884,"2020-01-18 22:00:00","24244"
"24245",50.8994,4.7193,10.7533333333333,"2020-01-18 22:00:00","24245"
"24246",50.9003,4.6477,10.3683333333333,"2020-01-18 22:00:00","24246"
"24247",50.9009,4.6957,8.245,"2020-01-18 22:00:00","24247"
"24248",50.901,4.6726,10.3966666666667,"2020-01-18 22:00:00","24248"
"24249",50.9044,4.6942,9.0384,"2020-01-18 22:00:00","24249"
"24250",50.9062,4.7002,7.38541666666667,"2020-01-18 22:00:00","24250"
"24251",50.9087,4.6622,5.88208333333333,"2020-01-18 22:00:00","24251"
"24252",50.9186,4.6873,10.01625,"2020-01-18 22:00:00","24252"
"24253",50.9477,4.8329,12.2120833333333,"2020-01-18 22:00:00","24253"
"24254",50.8507,4.5982,9.37875,"2020-01-18 23:00:00","24254"
"24255",50.855,4.696,6.73583333333333,"2020-01-18 23:00:00","24255"
"24256",50.8562,4.6857,5.82125,"2020-01-18 23:00:00","24256"
"24257",50.8568,4.6856,7.75416666666667,"2020-01-18 23:00:00","24257"
"24258",50.8577,4.6984,9.84541666666667,"2020-01-18 23:00:00","24258"
"24259",50.858,4.693,11.7554166666667,"2020-01-18 23:00:00","24259"
"24260",50.8607,4.6985,6.18291666666667,"2020-01-18 23:00:00","24260"
"24261",50.8616,4.7115,7.37916666666667,"2020-01-18 23:00:00","24261"
"24262",50.8617,4.7134,7.3075,"2020-01-18 23:00:00","24262"
"24263",50.8642,4.6799,11.0558333333333,"2020-01-18 23:00:00","24263"
"24264",50.8668,4.7105,8.54375,"2020-01-18 23:00:00","24264"
"24265",50.8676,4.7227,9.72375,"2020-01-18 23:00:00","24265"
"24266",50.8677,4.7002,6.40666666666667,"2020-01-18 23:00:00","24266"
"24267",50.869,4.6961,9.735,"2020-01-18 23:00:00","24267"
"24268",50.8693,4.7019,7.02458333333333,"2020-01-18 23:00:00","24268"
"24269",50.8706,4.6052,8.99541666666667,"2020-01-18 23:00:00","24269"
"24270",50.8718,4.7148,9.474,"2020-01-18 23:00:00","24270"
"24271",50.8719,4.7131,11.8968,"2020-01-18 23:00:00","24271"
"24272",50.8724,4.7167,9.02083333333333,"2020-01-18 23:00:00","24272"
"24273",50.8727,4.7118,11.1691666666667,"2020-01-18 23:00:00","24273"
"24274",50.8727,4.7315,7.09,"2020-01-18 23:00:00","24274"
"24275",50.873,4.7112,11.6408,"2020-01-18 23:00:00","24275"
"24276",50.8732,4.6982,11.2496,"2020-01-18 23:00:00","24276"
"24277",50.8756,4.7145,9.3584,"2020-01-18 23:00:00","24277"
"24278",50.8758,4.721,7.74291666666667,"2020-01-18 23:00:00","24278"
"24279",50.8758,4.7367,8.53375,"2020-01-18 23:00:00","24279"
"24280",50.8763,4.6908,11.6084210526316,"2020-01-18 23:00:00","24280"
"24281",50.8765,4.7386,9.13208333333333,"2020-01-18 23:00:00","24281"
"24282",50.8775,4.741,6.67625,"2020-01-18 23:00:00","24282"
"24283",50.8785,4.6853,13.0525,"2020-01-18 23:00:00","24283"
"24284",50.8806,4.6978,7.32666666666667,"2020-01-18 23:00:00","24284"
"24285",50.8821,4.719,7.93162162162162,"2020-01-18 23:00:00","24285"
"24286",50.8825,4.7304,7.55958333333333,"2020-01-18 23:00:00","24286"
"24287",50.8834,4.6989,7.2425,"2020-01-18 23:00:00","24287"
"24288",50.8859,4.6934,7.63416666666667,"2020-01-18 23:00:00","24288"
"24289",50.8861,4.6979,6.8764,"2020-01-18 23:00:00","24289"
"24290",50.8876,4.7501,12.842,"2020-01-18 23:00:00","24290"
"24291",50.8891,4.7445,7.6268,"2020-01-18 23:00:00","24291"
"24292",50.8894,4.7231,9.53708333333333,"2020-01-18 23:00:00","24292"
"24293",50.8895,4.7306,6.68333333333333,"2020-01-18 23:00:00","24293"
"24294",50.89,4.7214,5.28333333333333,"2020-01-18 23:00:00","24294"
"24295",50.8903,4.7234,10.0120833333333,"2020-01-18 23:00:00","24295"
"24296",50.8908,4.726,8.24666666666667,"2020-01-18 23:00:00","24296"
"24297",50.8917,4.7253,13.7012,"2020-01-18 23:00:00","24297"
"24298",50.8922,4.696,5.32291666666667,"2020-01-18 23:00:00","24298"
"24299",50.8948,4.7019,8.17375,"2020-01-18 23:00:00","24299"
"24300",50.8994,4.7193,9.7796,"2020-01-18 23:00:00","24300"
"24301",50.9003,4.6477,11.75125,"2020-01-18 23:00:00","24301"
"24302",50.9009,4.6957,8.79125,"2020-01-18 23:00:00","24302"
"24303",50.901,4.6726,11.5008,"2020-01-18 23:00:00","24303"
"24304",50.9044,4.6942,9.95916666666667,"2020-01-18 23:00:00","24304"
"24305",50.9062,4.7002,6.5916,"2020-01-18 23:00:00","24305"
"24306",50.9087,4.6622,5.03541666666667,"2020-01-18 23:00:00","24306"
"24307",50.9186,4.6873,10.49,"2020-01-18 23:00:00","24307"
"24308",50.9477,4.8329,9.65916666666667,"2020-01-18 23:00:00","24308"
"24309",50.8507,4.5982,9.16913043478261,"2020-01-19 00:00:00","24309"
"24310",50.855,4.696,6.78380952380952,"2020-01-19 00:00:00","24310"
"24311",50.8562,4.6857,6.27791666666667,"2020-01-19 00:00:00","24311"
"24312",50.8568,4.6856,7.58333333333333,"2020-01-19 00:00:00","24312"
"24313",50.8577,4.6984,11,"2020-01-19 00:00:00","24313"
"24314",50.858,4.693,13.2408333333333,"2020-01-19 00:00:00","24314"
"24315",50.8607,4.6985,6.22,"2020-01-19 00:00:00","24315"
"24316",50.8616,4.7115,7.58,"2020-01-19 00:00:00","24316"
"24317",50.8617,4.7134,7.18333333333333,"2020-01-19 00:00:00","24317"
"24318",50.8642,4.6799,12.57625,"2020-01-19 00:00:00","24318"
"24319",50.8668,4.7105,9.07041666666667,"2020-01-19 00:00:00","24319"
"24320",50.8676,4.7227,7.51217391304348,"2020-01-19 00:00:00","24320"
"24321",50.8677,4.7002,6.66541666666667,"2020-01-19 00:00:00","24321"
"24322",50.8677,4.7318,12.2,"2020-01-19 00:00:00","24322"
"24323",50.869,4.6961,10.5219047619048,"2020-01-19 00:00:00","24323"
"24324",50.8693,4.7019,7.23416666666667,"2020-01-19 00:00:00","24324"
"24325",50.8706,4.6052,9.54291666666667,"2020-01-19 00:00:00","24325"
"24326",50.8718,4.7148,9.44173913043478,"2020-01-19 00:00:00","24326"
"24327",50.8719,4.7131,12.5413636363636,"2020-01-19 00:00:00","24327"
"24328",50.8724,4.7167,9.39291666666667,"2020-01-19 00:00:00","24328"
"24329",50.8727,4.7118,11.6291666666667,"2020-01-19 00:00:00","24329"
"24330",50.8727,4.7315,7.82652173913043,"2020-01-19 00:00:00","24330"
"24331",50.873,4.7112,12.2754166666667,"2020-01-19 00:00:00","24331"
"24332",50.8732,4.6982,12.4852173913043,"2020-01-19 00:00:00","24332"
"24333",50.8756,4.7145,9.91304347826087,"2020-01-19 00:00:00","24333"
"24334",50.8758,4.721,8.26666666666667,"2020-01-19 00:00:00","24334"
"24335",50.8758,4.7367,9.14347826086957,"2020-01-19 00:00:00","24335"
"24336",50.8763,4.6908,12.3288888888889,"2020-01-19 00:00:00","24336"
"24337",50.8765,4.7386,9.87166666666667,"2020-01-19 00:00:00","24337"
"24338",50.8775,4.741,7.2704347826087,"2020-01-19 00:00:00","24338"
"24339",50.8785,4.6853,10.25625,"2020-01-19 00:00:00","24339"
"24340",50.8806,4.6978,8.25833333333333,"2020-01-19 00:00:00","24340"
"24341",50.8821,4.719,8.91328571428572,"2020-01-19 00:00:00","24341"
"24342",50.8825,4.7304,8.47125,"2020-01-19 00:00:00","24342"
"24343",50.8834,4.6989,8.11583333333333,"2020-01-19 00:00:00","24343"
"24344",50.8859,4.6934,7.71260869565217,"2020-01-19 00:00:00","24344"
"24345",50.8861,4.6979,7.50173913043478,"2020-01-19 00:00:00","24345"
"24346",50.8876,4.7501,14.344347826087,"2020-01-19 00:00:00","24346"
"24347",50.8891,4.7445,8.46173913043478,"2020-01-19 00:00:00","24347"
"24348",50.8894,4.7231,13.7175,"2020-01-19 00:00:00","24348"
"24349",50.8895,4.7306,7.14625,"2020-01-19 00:00:00","24349"
"24350",50.89,4.7214,6.1,"2020-01-19 00:00:00","24350"
"24351",50.8903,4.7234,10.35875,"2020-01-19 00:00:00","24351"
"24352",50.8908,4.726,7.91291666666667,"2020-01-19 00:00:00","24352"
"24353",50.8917,4.7253,10.6334782608696,"2020-01-19 00:00:00","24353"
"24354",50.8922,4.696,5.71869565217391,"2020-01-19 00:00:00","24354"
"24355",50.8948,4.7019,8.46208333333333,"2020-01-19 00:00:00","24355"
"24356",50.8994,4.7193,10.1026086956522,"2020-01-19 00:00:00","24356"
"24357",50.9003,4.6477,12.3552173913043,"2020-01-19 00:00:00","24357"
"24358",50.9009,4.6957,9.35875,"2020-01-19 00:00:00","24358"
"24359",50.901,4.6726,11.8686956521739,"2020-01-19 00:00:00","24359"
"24360",50.9044,4.6942,9.78583333333333,"2020-01-19 00:00:00","24360"
"24361",50.9062,4.7002,6.15478260869565,"2020-01-19 00:00:00","24361"
"24362",50.9087,4.6622,4.79478260869565,"2020-01-19 00:00:00","24362"
"24363",50.9186,4.6873,11.0642857142857,"2020-01-19 00:00:00","24363"
"24364",50.9477,4.8329,10.725,"2020-01-19 00:00:00","24364"
"24365",50.8507,4.5982,8.0775,"2020-01-19 01:00:00","24365"
"24366",50.855,4.696,7.41083333333333,"2020-01-19 01:00:00","24366"
"24367",50.8562,4.6857,6.58291666666667,"2020-01-19 01:00:00","24367"
"24368",50.8568,4.6856,8.46541666666667,"2020-01-19 01:00:00","24368"
"24369",50.8577,4.6984,11.4025,"2020-01-19 01:00:00","24369"
"24370",50.858,4.693,12.7591304347826,"2020-01-19 01:00:00","24370"
"24371",50.8607,4.6985,6.08083333333333,"2020-01-19 01:00:00","24371"
"24372",50.8616,4.7115,7.86375,"2020-01-19 01:00:00","24372"
"24373",50.8617,4.7134,7.73083333333333,"2020-01-19 01:00:00","24373"
"24374",50.8642,4.6799,13.0720833333333,"2020-01-19 01:00:00","24374"
"24375",50.8668,4.7105,8.78416666666667,"2020-01-19 01:00:00","24375"
"24376",50.8676,4.7227,7.41,"2020-01-19 01:00:00","24376"
"24377",50.8677,4.7002,6.038,"2020-01-19 01:00:00","24377"
"24378",50.8677,4.7318,11.8825,"2020-01-19 01:00:00","24378"
"24379",50.869,4.6961,9.21090909090909,"2020-01-19 01:00:00","24379"
"24380",50.8693,4.7019,6.80583333333333,"2020-01-19 01:00:00","24380"
"24381",50.8706,4.6052,9.04208333333333,"2020-01-19 01:00:00","24381"
"24382",50.8718,4.7148,9.7525,"2020-01-19 01:00:00","24382"
"24383",50.8719,4.7131,12.6595833333333,"2020-01-19 01:00:00","24383"
"24384",50.8724,4.7167,9.15916666666667,"2020-01-19 01:00:00","24384"
"24385",50.8727,4.7118,11.5979166666667,"2020-01-19 01:00:00","24385"
"24386",50.8727,4.7315,7.32291666666667,"2020-01-19 01:00:00","24386"
"24387",50.873,4.7112,12.575,"2020-01-19 01:00:00","24387"
"24388",50.8732,4.6982,11.05875,"2020-01-19 01:00:00","24388"
"24389",50.8756,4.7145,9.67416666666667,"2020-01-19 01:00:00","24389"
"24390",50.8758,4.721,8.44708333333333,"2020-01-19 01:00:00","24390"
"24391",50.8758,4.7367,8.78375,"2020-01-19 01:00:00","24391"
"24392",50.8763,4.6908,11.5675,"2020-01-19 01:00:00","24392"
"24393",50.8765,4.7386,10.2383333333333,"2020-01-19 01:00:00","24393"
"24394",50.8775,4.741,7.31625,"2020-01-19 01:00:00","24394"
"24395",50.8785,4.6853,8.4772,"2020-01-19 01:00:00","24395"
"24396",50.8806,4.6978,7.07041666666667,"2020-01-19 01:00:00","24396"
"24397",50.8821,4.719,8.75567567567568,"2020-01-19 01:00:00","24397"
"24398",50.8825,4.7304,8.46875,"2020-01-19 01:00:00","24398"
"24399",50.8834,4.6989,7.17875,"2020-01-19 01:00:00","24399"
"24400",50.8859,4.6934,7.78083333333333,"2020-01-19 01:00:00","24400"
"24401",50.8861,4.6979,7.59625,"2020-01-19 01:00:00","24401"
"24402",50.8876,4.7501,15.7095833333333,"2020-01-19 01:00:00","24402"
"24403",50.8891,4.7445,8.71625,"2020-01-19 01:00:00","24403"
"24404",50.8894,4.7231,15.1291666666667,"2020-01-19 01:00:00","24404"
"24405",50.8895,4.7306,7.1675,"2020-01-19 01:00:00","24405"
"24406",50.89,4.7214,6.27333333333333,"2020-01-19 01:00:00","24406"
"24407",50.8903,4.7234,9.51375,"2020-01-19 01:00:00","24407"
"24408",50.8908,4.726,8.31416666666667,"2020-01-19 01:00:00","24408"
"24409",50.8917,4.7253,10.9172,"2020-01-19 01:00:00","24409"
"24410",50.8922,4.696,5.78208333333333,"2020-01-19 01:00:00","24410"
"24411",50.8948,4.7019,8.7575,"2020-01-19 01:00:00","24411"
"24412",50.8994,4.7193,10.2891666666667,"2020-01-19 01:00:00","24412"
"24413",50.9003,4.6477,12.8083333333333,"2020-01-19 01:00:00","24413"
"24414",50.9009,4.6957,9.77375,"2020-01-19 01:00:00","24414"
"24415",50.901,4.6726,12.4583333333333,"2020-01-19 01:00:00","24415"
"24416",50.9044,4.6942,10.0804166666667,"2020-01-19 01:00:00","24416"
"24417",50.9062,4.7002,6.2,"2020-01-19 01:00:00","24417"
"24418",50.9087,4.6622,5.13875,"2020-01-19 01:00:00","24418"
"24419",50.9186,4.6873,11.2966666666667,"2020-01-19 01:00:00","24419"
"24420",50.9477,4.8329,12.3504166666667,"2020-01-19 01:00:00","24420"
"24421",50.8507,4.5982,5.52541666666667,"2020-01-19 02:00:00","24421"
"24422",50.855,4.696,7.19913043478261,"2020-01-19 02:00:00","24422"
"24423",50.8562,4.6857,6.14458333333333,"2020-01-19 02:00:00","24423"
"24424",50.8568,4.6856,9.43125,"2020-01-19 02:00:00","24424"
